stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
9999,39999,TERMINUS LONGUEUIL,45.52408,-73.52141,1,,
1001,31001,TERMINUS LONGUEUIL,45.5242766150855,-73.5213985554661,,9999,2
1002,31002,TERMINUS LONGUEUIL,45.5238158271292,-73.521412111409,,9999,1
1003,31003,boul. Desaulniers et PARC GORDON,45.5021782086122,-73.5137868128974,,,1
1004,31004,boul. Desaulniers et av. Birch,45.5043342232894,-73.5122733634264,,,1
1005,31005,boul. Desaulniers et av. Oak,45.5055005520629,-73.5113658333393,,,1
1006,31006,boul. Desaulniers et av. Walnut,45.5067370293582,-73.5104511506177,,,1
1007,31007,boul. Desaulniers et av. de Dulwich,45.5091856478922,-73.5086038184187,,,1
1008,31008,boul. Desaulniers et av. de Putney,45.5104994871794,-73.5076173546379,,,1
1010,31010,ch. Tiffin et ECOLE SECONDAIRE NOTRE-DAME-DE-LOURDES,45.5149888066266,-73.5126862219778,,,1
1011,31011,ch. Tiffin et de Wagram,45.5155708341197,-73.5143913074405,,,1
1012,31012,ch. Tiffin et de la Providence,45.5165408315723,-73.5171758801222,,,1
1015,31015,ch. Tiffin et de la Providence,45.516528688882,-73.5175210959979,,,1
1016,31016,ch. Tiffin et Robitaille,45.5155424273363,-73.5147627012842,,,1
1017,31017,ch. Tiffin et ECOLE SECONDAIRE NOTRE-DAME-DE-LOURDES,45.5148542705745,-73.5126772374073,,,1
1018,31018,ch. Tiffin et Logan,45.5135597299863,-73.5089071925685,,,1
1019,31019,ch. Tiffin et boul. Desaulniers,45.512726647859,-73.5067837359891,,,2
1020,31020,boul. Desaulniers et av. de Putney,45.5107739331939,-73.5077029803291,,,1
1021,31021,boul. Desaulniers et av. de Dulwich,45.5094420967554,-73.5086846448902,,,1
1022,31022,boul. Desaulniers et av. de Merton,45.5082291764656,-73.5096028899567,,,1
1023,31023,boul. Desaulniers et av. Oak,45.5058379882501,-73.5114138906968,,,1
1024,31024,boul. Desaulniers et av. Walnut,45.5070168656388,-73.5105427029211,,,1
1025,31025,boul. Desaulniers et av. Birch,45.5045871083594,-73.5123610093457,,,1
1026,31026,boul. Desaulniers et av. Notre-Dame,45.5032319009505,-73.5133594577219,,,1
1027,31027,boul. Desaulniers et IGA,45.5022030755544,-73.5140325129902,,,1
1029,31029,av. Victoria et de Woodstock,45.5006983025662,-73.5099442602883,,,1
1030,31030,av. Victoria et GARE SAINT-LAMBERT,45.4995124400556,-73.5071144393821,,,1
1031,31031,av. Victoria et Cartier,45.498445156919,-73.504995371936,,,2
1032,31032,av. Victoria et av. Edison,45.4967861033443,-73.5026845796389,,,2
1033,31033,av. Victoria et av. Hickson,45.495941544786,-73.5015073917252,,,2
1034,31034,av. Victoria et boul. Sir-Wilfrid-Laurier,45.495299250924,-73.5005484772538,,,2
1035,31035,av. Victoria et Imelda-Millette,45.4936370516674,-73.4983081165907,,,1
1036,31036,av. Victoria et King-Edward,45.492345350392,-73.4965351893447,,,1
1037,31037,av. Victoria et ch. Saint-Charles,45.4907615334407,-73.4942927773624,,,1
1038,31038,av. Victoria et boul. Churchill,45.4892226668234,-73.4920868666878,,,1
1039,31039,boul. Churchill et Hubert,45.4901920339847,-73.489409233702,,,1
1040,31040,boul. Churchill et Empire,45.4913925422227,-73.4873879142154,,,1
1041,31041,boul. Churchill et de Springfield,45.4922858271618,-73.4860049560195,,,1
1042,31042,boul. Churchill et de Verchères,45.4937267030482,-73.4840141265468,,,1
1043,31043,boul. Churchill et boul. Taschereau,45.4949219917692,-73.4823470886998,,,1
1044,31044,boul. Churchill et de Mont-Royal,45.4957970768247,-73.481098743191,,,2
1045,31045,boul. Édouard et Grand Boulevard,45.4967324724036,-73.4797975051483,,,2
1046,31046,boul. Édouard et Grande Allée,45.497836098318,-73.4781862291345,,,1
1047,31047,boul. Édouard et William,45.4999695555552,-73.4747764825874,,,1
1048,31048,boul. Édouard et Windsor,45.5006771452356,-73.4736232121357,,,1
1049,31049,Windsor et Gustave-Désourdy,45.4997477877398,-73.4724078396163,,,2
1050,31050,Windsor et Georges,45.4986676583624,-73.4711252127621,,,1
1051,31051,Windsor et Holmes,45.4968584021237,-73.4689517611139,,,2
1052,31052,Windsor et De Gaulle,45.4957107407099,-73.467653710129,,,1
1054,31054,Montgomery et Grande Allée,45.4922917549981,-73.46918456458,,,2
1055,31055,Grande Allée et Pine,45.4911125957091,-73.4678686396273,,,1
1056,31056,Pine et Windsor,45.4927851697438,-73.4640522096572,,,2
1057,31057,Windsor et Godin,45.4976505173754,-73.4698953807871,,,1
1058,31058,Windsor et Walnut,45.4937606260771,-73.4649749953546,,,1
1059,31059,Windsor et Roosevelt,45.4945584435086,-73.4659453574987,,,1
1060,31060,Windsor et De Gaulle,45.4956411828731,-73.4672687328938,,,1
1061,31061,Windsor et Holmes,45.4967503251175,-73.4686015538592,,,1
1062,31062,Windsor et Godin,45.4974617442712,-73.469524535689,,,1
1063,31063,Windsor et Georges,45.498594407457,-73.4708240903837,,,1
1064,31064,Windsor et Gustave-Désourdy,45.4996422402077,-73.4720914194483,,,1
1065,31065,Windsor et boul. Édouard,45.5006766490844,-73.4733310946314,,,1
1066,31066,boul. Édouard et William,45.5002657264001,-73.4746908594903,,,2
1067,31067,boul. Édouard et Grande Allée,45.4981293187934,-73.4781865714336,,,1
1068,31068,boul. Édouard et Grand Boulevard,45.4971217571683,-73.4796132274783,,,2
1069,31069,boul. Churchill et boul. Taschereau,45.4955138111435,-73.4818526067998,,,2
1071,31071,boul. Churchill et de Verchères,45.4939955784833,-73.4839891766793,,,1
1072,31072,boul. Churchill et de Springfield,45.4925301975845,-73.4860236978119,,,1
1073,31073,boul. Churchill et Empire,45.491693626626,-73.4873221371154,,,1
1074,31074,boul. Churchill et Hubert,45.4904040956367,-73.4894056756934,,,1
1075,31075,av. Victoria et av. de Rothesay,45.4933106017372,-73.4975276249706,,,1
1076,31076,av. Victoria et Reid,45.4959199032947,-73.5012266330451,,,1
1077,31077,av. Victoria et Upper Edison,45.4965948554886,-73.5021982751104,,,2
1078,31078,av. Victoria et Cartier,45.4983907166626,-73.5046913921009,,,1
1079,31079,av. Victoria et GARE SAINT-LAMBERT,45.4997125490617,-73.5072007069933,,,1
1080,31080,av. Victoria et TAYLOR,45.5010682528898,-73.5103746047388,,,1
1081,31081,ch. Tiffin et Boudreau,45.5114075667887,-73.5034076677968,,,2
1082,31082,ch. Tiffin et Laforest,45.5105799839992,-73.5009738440636,,,2
1083,31083,ch. Tiffin et Saint-Georges,45.5097062241792,-73.498338392814,,,2
1084,31084,Saint-Georges et Saint-Thomas,45.5082499739596,-73.4970204955943,,,2
1085,31085,Saint-Georges et av. de l'Église,45.5057611964879,-73.4951629641124,,,2
1087,31087,Saint-Georges et Saint-Louis,45.5025673966004,-73.4927016261865,,,2
1096,31096,Saint-Georges et boul. Sir-Wilfrid-Laurier - (116) est,45.5023386337543,-73.4918719887114,,,2
1098,31098,Saint-Georges et av. de l'Église,45.5056300820815,-73.4948509618677,,,2
1099,31099,Saint-Georges et Saint-Thomas,45.5080405050702,-73.4966618821991,,,2
1100,31100,ch. Tiffin et Saint-Georges,45.5098708467573,-73.4983446692782,,,2
1101,31101,ch. Tiffin et Laforest,45.5106297847545,-73.5005936287037,,,2
1102,31102,ch. Tiffin et boul. Desaulniers,45.5126004362648,-73.506009257491,,,2
1104,31104,ch. Tiffin et Boudreau,45.511561506698,-73.503302408273,,,2
1107,31107,boul. La Fayette et de la Providence,45.5192680932229,-73.5150293430582,,,1
1109,31109,boul. Taschereau et boul. Desaulniers,45.5141844376126,-73.5059451721361,,,2
1110,31110,boul. Taschereau et King-Edward,45.5007122087732,-73.4876660115796,,,1
1111,31111,boul. Taschereau et Laforest,45.5122724289729,-73.4997204289479,,,2
1112,31112,boul. Taschereau et Passerelle,45.5118040180129,-73.4982664852053,,,1
1113,31113,boul. Taschereau et av. de l'Église,45.5086481057116,-73.4919530404916,,,2
1114,31114,Mary et boul. Taschereau,45.4970541586367,-73.4837454007708,,,2
1115,31115,boul. Marie et Grand Boulevard,45.4982839638511,-73.4820008277776,,,2
1116,31116,boul. Marie et Grande Allée,45.4993367852819,-73.4805239846036,,,2
1117,31117,boul. Marie et William,45.5016128018709,-73.4768460867294,,,2
1118,31118,William et boul. Édouard,45.5001441326504,-73.4749329905929,,,2
1119,31119,boul. Édouard et place Édouard,45.5021365578321,-73.4711370357057,,,2
1120,31120,boul. Édouard et Elizabeth,45.5030292877143,-73.4697020503422,,,2
1121,31121,Elizabeth et Gustave-Désourdy,45.5020863344156,-73.4683722527285,,,2
1123,31123,Alexandra et Stratton,45.501686289148,-73.4617600789158,,,2
1124,31124,Joubert et De Gaulle,45.5006797360069,-73.4593822376129,,,2
1125,31125,De Gaulle et Diane,45.5013253022467,-73.4576883340667,,,2
1126,31126,Diane et Montgomery,45.5003545408673,-73.4560031416748,,,2
1127,31127,Montgomery et Arthur,45.498850428268,-73.4581764398747,,,2
1128,31128,Edgar et Montgomery,45.4972358820559,-73.4601096202027,,,2
1129,31129,Edgar et Kennedy,45.4951100571404,-73.4603918291199,,,2
1130,31130,Edgar et Gauthier,45.4937837066591,-73.4599926058524,,,2
1131,31131,Edgar et Murray,45.4927010156368,-73.4591313995214,,,2
1133,31133,9e Avenue et Soucy,45.4908933835896,-73.4578720068467,,,2
1134,31134,Soucy et 8e Avenue,45.4924870109032,-73.4547689109325,,,2
1135,31135,Soucy et 7e Avenue,45.4942773989221,-73.4517999259104,,,2
1136,31136,Soucy et 6e Avenue,45.496046287781,-73.4488114325509,,,2
1137,31137,Soucy et boul. Maricourt,45.4967219167785,-73.4476753479867,,,2
1139,31139,Montgomery et Gauthier,45.4989625838532,-73.4517940643197,,,2
1140,31140,Montgomery et Girard,45.4997841862903,-73.4533551411782,,,2
1141,31141,Montgomery et Diane,45.5003289417779,-73.4555559550505,,,2
1142,31142,Diane et De Gaulle,45.5014240090001,-73.4574660735327,,,2
1143,31143,De Gaulle et Joubert,45.5007381841096,-73.4589984745777,,,2
1144,31144,Joubert et Stratton,45.5020344776593,-73.4607480710062,,,2
1145,31145,Stratton et Alexandra,45.5018232616445,-73.461474006017,,,2
1146,31146,Alexandra et Georges,45.5030923018296,-73.463214137482,,,2
1148,31148,Elizabeth et Gustave-Désourdy,45.502064918324,-73.4680913865008,,,2
1150,31150,boul. Édouard et des Émeraudes,45.5024505486849,-73.471124713547,,,2
1151,31151,boul. Édouard et Windsor,45.5009426723236,-73.4735782340584,,,2
1152,31152,William et boul. Marie,45.501576381595,-73.4763540024737,,,2
1153,31153,boul. Marie et Grande Allée,45.4996183937409,-73.48044852806,,,2
1154,31154,boul. Marie et Grand Boulevard,45.4986158763784,-73.4818571073209,,,2
1155,31155,Mary et boul. Taschereau,45.4970008275788,-73.4841358023402,,,2
1157,31157,boul. Taschereau et boul. Curé-Poirier ouest,45.5102802729565,-73.4930138293857,,,1
1158,31158,boul. Taschereau et boul. Sainte-Foy,45.512795542281,-73.499963766699,,,1
1159,31159,boul. Taschereau et boul. Desaulniers,45.5145669083896,-73.5051580637255,,,1
1161,31161,boul. Taschereau et boul. La Fayette,45.5183320772084,-73.5133648200166,,,2
1162,31162,boul. La Fayette et de la Providence,45.5194737535124,-73.5149679935974,,,1
1165,31165,boul. Taschereau et HOPITAL CHARLES-LEMOYNE,45.4973409943717,-73.485381068438,,,1
1166,31166,boul. Taschereau et Mary,45.4967034420623,-73.4845651428639,,,1
1167,31167,boul. Taschereau et boul. Churchill,45.4952351676087,-73.4823550681997,,,1
1168,31168,boul. Taschereau et Gladstone,45.4934593982795,-73.4796537317124,,,1
1169,31169,boul. Taschereau et Margaret,45.4901541216301,-73.4746266010101,,,1
1170,31170,boul. Taschereau et Regent,45.4885119151637,-73.4721552589615,,,2
1173,31173,Alphonse et Arbour,45.4801638328937,-73.460999100828,,,1
1174,31174,Alphonse et av. Auguste,45.4828672435316,-73.4571637639873,,,1
1175,31175,av. Auguste et Adam,45.4838214472691,-73.460519392204,,,1
1176,31176,Adam et Grande Allée,45.4854273943605,-73.4594511658038,,,2
1177,31177,Bellevue et MacGregor,45.4864862358201,-73.4578093272258,,,1
1178,31178,Bellevue et Park,45.4878323237521,-73.4568243415877,,,1
1179,31179,Bellevue et William-Barfoot,45.4899607393667,-73.4564519213521,,,1
1180,31180,Bellevue et du Centenaire,45.4909849048699,-73.4549658485358,,,1
1181,31181,du Centenaire et de l'École,45.4889179702114,-73.4524859775014,,,1
1182,31182,du Centenaire et du Centenaire,45.4884384591872,-73.4507551946638,,,1
1183,31183,Ivry et Madel,45.4896499521201,-73.4495748961613,,,1
1184,31184,Ivry et Bellevue,45.4909482256177,-73.4473950226294,,,1
1186,31186,Hudson et Dominion,45.4911678756227,-73.4438371936539,,,1
1187,31187,Legault et Baker,45.492814465692,-73.4434343630364,,,1
1188,31188,Legault et Jeary,45.4937707674621,-73.4423865672923,,,1
1189,31189,Jeary et Geoffrion,45.4929232571851,-73.4407839764589,,,1
1190,31190,Cummings et Dominion,45.4907099235175,-73.4399980607261,,,1
1191,31191,Cummings et Hart,45.4894089151405,-73.4406219184471,,,2
1192,31192,Cummings et Gaudry,45.4885110989401,-73.4414691016001,,,1
1193,31193,boul. Payer et Kelly,45.4854744485656,-73.4426846640543,,,1
1194,31194,boul. Payer et montée Saint-Hubert,45.4841371016805,-73.4410536045981,,,1
1195,31195,boul. Payer et de la Légion,45.482768377076,-73.4392245825978,,,1
1196,31196,boul. Payer et Redmond,45.4816995212883,-73.4376989733121,,,1
1197,31197,boul. Payer et Orchard,45.4805980453011,-73.4361057967569,,,1
1198,31198,boul. Payer et Gilbert,45.4791167083456,-73.4338976012672,,,2
1199,31199,boul. Payer et Maurice,45.4776485305209,-73.4317550597078,,,2
1200,31200,boul. Payer et boul. Gaétan-Boucher,45.4770934181313,-73.4308909430032,,,1
1201,31201,boul. Payer et Boisvert,45.4758420208821,-73.4288645105497,,,1
1202,31202,boul. Payer et Bélisle,45.4750633628613,-73.4275242182036,,,2
1203,31203,boul. Payer et Bélisle,45.4751422725818,-73.4270032269373,,,1
1204,31204,boul. Payer et boul. Gaétan-Boucher,45.476506053321,-73.4294624005474,,,2
1205,31205,boul. Payer et Maurice,45.4778461349681,-73.4314842141203,,,1
1206,31206,boul. Payer et Gilbert,45.4791519378197,-73.433385695541,,,1
1207,31207,boul. Payer et Orchard,45.4806642623647,-73.4356298709103,,,1
1208,31208,boul. Payer et Redmond,45.4817500030185,-73.4372344268243,,,1
1209,31209,boul. Payer et de la Légion,45.4828064777515,-73.4387752069842,,,1
1210,31210,boul. Payer et Jarry,45.4854533217724,-73.4421771619682,,,2
1211,31211,boul. Payer et Cummings,45.4868225844614,-73.4438709316725,,,1
1212,31212,Cummings et Gaudry,45.4882901578402,-73.4415757942678,,,1
1214,31214,Cummings et Dominion,45.4905658771258,-73.4398626794751,,,1
1215,31215,Cummings et Jeary,45.4919817963878,-73.4391115449599,,,1
1216,31216,Jeary et Geoffrion,45.4929192921048,-73.440475099,,,1
1217,31217,Jeary et Legault,45.493924276296,-73.442290035,,,2
1218,31218,Legault et Baker,45.4930760723112,-73.443398412736,,,1
1220,31220,Hudson et Bellevue,45.4901504618437,-73.4458869249713,,,2
1222,31222,Ivry et Andrien,45.4899446845622,-73.4493935028331,,,1
1223,31223,Ivry et du Centenaire,45.4886453018395,-73.4506669262016,,,1
1224,31224,du Centenaire et de l'École,45.4889106824585,-73.4522100962365,,,1
1225,31225,du Centenaire et Bellevue,45.491171078989,-73.4545925721985,,,1
1226,31226,Bellevue et William-Barfoot,45.4896854735637,-73.4567871217983,,,1
1227,31227,Bellevue et Park,45.488081568414,-73.4569986960102,,,1
1228,31228,Bellevue et MacGregor,45.4867005641813,-73.4578177985657,,,1
1229,31229,Bellevue et Grande Allée,45.4857823619892,-73.4593197353503,,,1
1230,31230,av. Auguste et Angers,45.4835117088155,-73.4601857287999,,,1
1231,31231,av. Auguste et Alphonse,45.4830326177216,-73.4575337067745,,,1
1232,31232,Alphonse et Arbour,45.4804467533199,-73.4609743588663,,,2
1235,31235,boul. Taschereau et av. Auguste,45.4851528600672,-73.4663367317857,,,1
1237,31237,boul. Taschereau et Charles,45.490172175034,-73.47392253719,,,1
1238,31238,boul. Taschereau et Georges,45.4935200676033,-73.478997480116,,,1
1240,31240,boul. Taschereau et Mary,45.4967846030979,-73.4839613412325,,,1
1242,31242,av. Auteuil et Audette,45.4702840649636,-73.4607307594761,,,2
1244,31244,av. Auteuil et Asselin,45.4735256396206,-73.4559892505453,,,2
1245,31245,av. Auteuil et Arpin,45.4751585187725,-73.4536138970984,,,2
1246,31246,av. Auteuil et Aubry,45.4767631721978,-73.4512641987036,,,2
1248,31248,montée Saint-Hubert et Grande Allée,45.4793866246085,-73.4486951350238,,,2
1249,31249,montée Saint-Hubert et av. Glenn,45.4806574119786,-73.4465743148287,,,2
1250,31250,montée Saint-Hubert et av. Irving,45.4823298332278,-73.4437458229946,,,2
1251,31251,montée Saint-Hubert et boul. Payer,45.4839928399159,-73.440924227215,,,2
1252,31252,montée Saint-Hubert et av. Normand,45.4856742576815,-73.4380665235009,,,2
1253,31253,montée Saint-Hubert et av. Grenier,45.4873358474427,-73.4352216713907,,,2
1254,31254,montée Saint-Hubert et boul. Maricourt,45.4888549013352,-73.4326858661208,,,2
1255,31255,montée Saint-Hubert et av. Hémard,45.4931460534466,-73.4293617790231,,,2
1256,31256,montée Saint-Hubert et boul. Davis,45.4950823233265,-73.4279625079771,,,2
1257,31257,montée Saint-Hubert et av. Coursol,45.4993831525354,-73.4248927534904,,,2
1258,31258,montée Saint-Hubert et boul. Cousineau,45.5009067331245,-73.4238175648701,,,2
1259,31259,montée Saint-Hubert et ch. de Chambly,45.5037763909916,-73.4217745537286,,,2
1260,31260,ch. de Chambly et Rocheleau,45.5023080766946,-73.4173991450924,,,2
1261,31261,Latour et ch. de Chambly,45.5021632658742,-73.4159399453632,,,2
1262,31262,Latour et av. Philippe,45.5046450021564,-73.4147366471653,,,2
1263,31263,Latour et Morency,45.5053072103228,-73.4135554763556,,,2
1264,31264,Latour et Michaud,45.5051528640248,-73.4116898745628,,,2
1265,31265,Latour et Morin,45.5047284932428,-73.4099865466884,,,2
1266,31266,Latour et Moreau,45.5042187280634,-73.4079588109064,,,2
1268,31268,Maisonneuve et av. Magnan,45.5052302929979,-73.4061554709287,,,2
1269,31269,Maisonneuve et Léontine-Marsolais,45.5067881049848,-73.4035092615162,,,2
1270,31270,Maisonneuve et Lucien-Milette,45.5060615264606,-73.4006821173906,,,2
1271,31271,Maisonneuve et Marquis,45.504786800018,-73.399813083737,,,2
1272,31272,Maisonneuve et Mainville,45.5034890669966,-73.3996640574578,,,2
1273,31273,boul. Gaétan-Boucher et Maisonneuve,45.5018469901337,-73.3989342603498,,,2
1274,31274,boul. Gaétan-Boucher et boul. Jacques-Marcil,45.5020676746579,-73.3953719856189,,,2
1275,31275,boul. Jacques-Marcil et de Monaco,45.4987369989275,-73.3966097237137,,,2
1276,31276,boul. Jacques-Marcil et Joseph-A.-Mantha,45.5000895847375,-73.3955959407681,,,2
1277,31277,boul. Jacques-Marcil et ch. de Chambly,45.4955739023131,-73.3999123106282,,,2
1278,31278,ch. de Chambly et Henri-Cyr,45.4962610128982,-73.4015414563726,,,2
1279,31279,ch. de Chambly et de Monaco,45.4970522592567,-73.4033431395568,,,2
1280,31280,boul. Gaétan-Boucher et ch. de Chambly,45.4985709179673,-73.4061021146563,,,2
1281,31281,boul. Gaétan-Boucher et Latour,45.501516237181,-73.4031979076987,,,2
1282,31282,boul. Gaétan-Boucher et av. de Mexico,45.5017039450596,-73.4011371567228,,,2
1283,31283,Maisonneuve et boul. Gaétan-Boucher,45.5023429216469,-73.3993644106603,,,2
1284,31284,Maisonneuve et Mainville,45.5032516456687,-73.399439436886,,,2
1285,31285,Maisonneuve et Marquis,45.5046168602119,-73.3996111722285,,,2
1286,31286,Maisonneuve et Lucien-Milette,45.5061634453915,-73.400565307765,,,2
1287,31287,Maisonneuve et Léontine-Marsolais,45.5068586661022,-73.4032623977694,,,2
1288,31288,Maisonneuve et av. Magnan,45.5055166467066,-73.4062611356863,,,2
1290,31290,Latour et Morin,45.5047981230282,-73.4096661702432,,,2
1292,31292,Latour et Morency,45.5054936435197,-73.4131950010097,,,2
1293,31293,Latour et av. Philippe,45.5048439615924,-73.4148110222128,,,2
1295,31295,ch. de Chambly et Rocheleau,45.5023330550491,-73.4170434660813,,,2
1297,31297,montée Saint-Hubert et boul. Cousineau,45.501953553843,-73.4233034638877,,,2
1299,31299,montée Saint-Hubert et boul. Davis,45.495430980332,-73.4279235893855,,,2
1300,31300,montée Saint-Hubert et av. Hémard,45.493366501029,-73.4294230136091,,,2
1301,31301,montée Saint-Hubert et av. Trudeau,45.4915371007301,-73.4308371145741,,,2
1302,31302,montée Saint-Hubert et av. Grenier,45.4875658030911,-73.4351568758361,,,2
1303,31303,montée Saint-Hubert et av. Normand,45.4859225694784,-73.4379178090103,,,2
1304,31304,montée Saint-Hubert et boul. Payer,45.4843355739894,-73.4406426810512,,,2
1305,31305,montée Saint-Hubert et av. Irving,45.4825367335537,-73.4437467721969,,,2
1306,31306,montée Saint-Hubert et av. Glenn,45.4809048629616,-73.4465597365263,,,2
1307,31307,montée Saint-Hubert et Grande Allée,45.4796526455801,-73.4485594687072,,,2
1308,31308,av. Auteuil et boul. Grande Allée,45.4781935991562,-73.4494633792133,,,2
1309,31309,av. Auteuil et Aubry,45.4770106007254,-73.4511952356136,,,2
1310,31310,av. Auteuil et Arpin,45.4754053332097,-73.4534960775907,,,2
1311,31311,av. Auteuil et Asselin,45.47376954554,-73.4559366181593,,,2
1312,31312,av. Auteuil et Alarie,45.4721415603315,-73.4583162907513,,,2
1313,31313,av. Auteuil et Audette,45.4705737457802,-73.4605815180404,,,2
1314,31314,av. Auteuil et boul. Lapinière,45.4691510822556,-73.4626852194355,,,2
1315,31315,Riverside et av. de Brixton,45.5135838252656,-73.5177912036182,,,1
1316,31316,Riverside et av. de Sanford,45.5117745978731,-73.5178301285685,,,1
1317,31317,Riverside et av. Walnut,45.5093798788593,-73.5177237020192,,,1
1318,31318,Riverside et av. Pine,45.5073111899161,-73.5173389825552,,,1
1319,31319,av. Argyle et Riverside,45.5017747550852,-73.5162305236968,,,2
1320,31320,av. Victoria et av. Kerr,45.4873276145616,-73.4894436386672,,,1
1321,31321,av. Victoria et Allan,45.4800911921688,-73.4793131182397,,,1
1322,31322,av. Victoria et boul. Simard,45.4791567383496,-73.4780317579326,,,1
1323,31323,av. Victoria et Morley,45.4780936146347,-73.4767472120275,,,1
1325,31325,boul. Lapinière et Alfred,45.4707849676653,-73.4663325440878,,,1
1330,31330,boul. Lapinière et Alcide,45.4733421284052,-73.4695918272203,,,1
1331,31331,av. Victoria et Morley,45.4776973209116,-73.4756408939842,,,1
1332,31332,av. Victoria et boul. Simard,45.4790171697478,-73.4775064005121,,,1
1333,31333,av. Victoria et Allan,45.4801550837568,-73.479114087973,,,1
1334,31334,av. Victoria et Regent,45.4817689898721,-73.4813603193656,,,1
1335,31335,av. Victoria et civique 1700,45.4841602838916,-73.4846940389769,,,1
1336,31336,av. Victoria et James-E.-Davis,45.4856398874252,-73.486780178749,,,1
1337,31337,av. Victoria et av. Kerr,45.4871373868529,-73.4888802393235,,,1
1338,31338,av. Victoria et boul. Churchill,45.4889411495796,-73.4913813382034,,,1
1339,31339,av. Argyle et Riverside,45.5019197793141,-73.5161536596062,,,2
1340,31340,Riverside et av. Mercille,45.5052343447835,-73.5173601050762,,,1
1341,31341,Riverside et av. Pine,45.507259031081,-73.5170906731055,,,1
1342,31342,Riverside et av. Walnut,45.5092116330459,-73.5174584679761,,,1
1343,31343,Riverside et av. de Sanford,45.5114027159465,-73.5176670574606,,,1
1344,31344,Riverside et av. de Brixton,45.5132367350542,-73.5175044585745,,,1
1346,31346,Saint-Charles ouest et Montarville,45.5336939910352,-73.5152495553594,,,2
1347,31347,Saint-Charles ouest et Labonté,45.5351088214384,-73.5139418465303,,,1
1348,31348,Saint-Charles ouest et MAIRIE DE L'ARRONDISSEMENT DU VIEUX-LONGUEUIL,45.5372874242779,-73.5111641652022,,,1
1349,31349,Saint-Charles ouest et Saint-Alexandre,45.5386738032097,-73.5095545103946,,,1
1350,31350,ch. de Chambly et Saint-Laurent ouest,45.5395926660578,-73.5054925397943,,,1
1351,31351,ch. de Chambly et Guillaume,45.5386623735755,-73.504028336962,,,1
1352,31352,ch. de Chambly et Le Moyne ouest,45.5368191963752,-73.4997283688683,,,1
1353,31353,ch. de Chambly et CEGEP EDOUARD-MONTPETIT,45.5354571353991,-73.4965690377931,,,1
1354,31354,ch. de Chambly et Sainte-Catherine,45.5346067033174,-73.4944849475691,,,2
1355,31355,ch. de Chambly et place du Collège,45.5338502917079,-73.4927098184929,,,2
1356,31356,ch. de Chambly et Leblanc ouest,45.5332248612934,-73.4911828598862,,,1
1357,31357,ch. de Chambly et Briggs ouest,45.5322118772606,-73.488653916352,,,1
1359,31359,ch. de Chambly et Benoit ouest,45.5281456528469,-73.4788979101183,,,2
1360,31360,ch. de Chambly et de Cherbourg,45.5269823309531,-73.4761539178719,,,1
1361,31361,ch. de Chambly et boul. Wilson,45.5262371004343,-73.4743320663655,,,1
1363,31363,ch. de Chambly et Payette,45.5242787085845,-73.4696932228716,,,1
1364,31364,ch. de Chambly et Beaubien,45.5236925834222,-73.4682676925322,,,1
1365,31365,ch. de Chambly et Deschamps,45.5205280081865,-73.460828107179,,,2
1366,31366,ch. de Chambly et de Fontainebleau,45.5191671317664,-73.4575653810272,,,2
1367,31367,ch. de Chambly et Roussin,45.5178580381828,-73.4544278893728,,,2
1369,31369,ch. de Chambly et Radisson,45.5155228836667,-73.4488084698241,,,1
1371,31371,ch. de Chambly et boul. Julien-Lord,45.5119965984323,-73.4404930741178,,,1
1372,31372,ch. de Chambly et Shirley,45.5111634427243,-73.438559709028,,,2
1373,31373,boul. Cousineau et Perras,45.5025035935127,-73.4266600490967,,,2
1374,31374,boul. Cousineau et COMPLEXE COUSINEAU,45.50169287771,-73.4244150414744,,,2
1375,31375,boul. Cousineau et Coderre,45.5005498003641,-73.4211978575408,,,2
1379,31379,ch. de Chambly et Henri-Cyr,45.4961777631269,-73.4018522525184,,,2
1381,31381,ch. de Chambly et Lavoie,45.4938100326875,-73.3967517252041,,,2
1382,31382,ch. de Chambly et Cornwall,45.4930696994274,-73.3951428992667,,,2
1384,31384,ch. de Chambly et HERITAGE REGIONAL HIGH SCHOOL,45.4912764502184,-73.3913408584537,,,2
1385,31385,ch. de Chambly et Bernard,45.4905004424772,-73.3896499584773,,,2
1386,31386,ch. de Chambly et civique 7695,45.4890146687524,-73.3863869893529,,,2
1387,31387,boul. des Promenades et ch. de Chambly,45.4877849512954,-73.3815357878277,,,2
1388,31388,Stationnement des Promenades et SEARS,45.5059194789785,-73.3746746114984,,,2
1390,31390,ch. de Chambly et civique 7682,45.489093759419,-73.3862799466469,,,2
1391,31391,ch. de Chambly et tsse du Centre,45.4903877068449,-73.3888745369595,,,2
1392,31392,ch. de Chambly et HERITAGE REGIONAL HIGH SCHOOL,45.491615195927,-73.3916278704496,,,2
1394,31394,ch. de Chambly et d'York,45.4927995910069,-73.3941630013602,,,2
1395,31395,ch. de Chambly et Davidson,45.493609487022,-73.3959158382799,,,2
1396,31396,boul. Gaétan-Boucher et ch. de Chambly,45.4979597232163,-73.4068989738546,,,2
1397,31397,boul. Gaétan-Boucher et boul. Cousineau,45.4951992172913,-73.4088997025176,,,2
1399,31399,boul. Cousineau et civique 5750,45.4973106231647,-73.4136531018974,,,2
